Election Date,Election Type,Parliament,Province,Riding,Last Name,First Name,Gender,Occupation,Party,Votes,Votes (%),Elected,lat,lon
2000-11-27,Gen,37,Quebec,sherbrooke,Lachapelle,Serge,,unemployed,Marxist-Leninist Party,186,0.37,0,45.403271,-71.889038
2000-11-27,Gen,37,Quebec,témiscamingue,Brien,Pierre,,parliamentarian,Bloc Québécois,18801,50.14,1,47.0904528,-78.59247
2000-11-27,Gen,37,Quebec,témiscamingue,Charron,Roch,,lawyer,Liberal,16028,42.75,0,47.0904528,-78.59247
2000-11-27,Gen,37,Quebec,témiscamingue,Larochelle,Eric,,student,Canadian Alliance,1368,3.65,0,47.0904528,-78.59247
2000-11-27,Gen,37,Quebec,témiscamingue,Héroux,Sébastien,,student,Progressive Conservative,804,2.14,0,47.0904528,-78.59247
2000-11-27,Gen,37,Quebec,témiscamingue,Morin,Anik-Maude,F,massage therapist,New Democratic Party,493,1.31,0,47.0904528,-78.59247
2000-11-27,Gen,37,Quebec,terrebonne,Bourgeois,Diane,F,teacher,Bloc Québécois,28933,51.91,1,45.7081005,-73.6515157
2000-11-27,Gen,37,Quebec,terrebonne,Liberge,François-Hugues,,director,Liberal,17668,31.7,0,45.7081005,-73.6515157
2000-11-27,Gen,37,Quebec,terrebonne,St-Georges,Guylaine,F,manager,Canadian Alliance,3741,6.71,0,45.7081005,-73.6515157
2000-11-27,Gen,37,Quebec,terrebonne,Gemme,Mélanie,F,student,Progressive Conservative,3089,5.54,0,45.7081005,-73.6515157
2000-11-27,Gen,37,Quebec,terrebonne,Levert,Pascale,F,translator,Natural Law Party of Canada,1193,2.14,0,45.7081005,-73.6515157
2000-11-27,Gen,37,Quebec,terrebonne,Beaudet,Normand,,production director,New Democratic Party,1111,1.99,0,45.7081005,-73.6515157
2000-11-27,Gen,37,Quebec,trois-rivières,Rocheleau,Yves,,parliamentarian,Bloc Québécois,22405,46.67,1,46.3507999,-72.5571257
2000-11-27,Gen,37,Quebec,trois-rivières,Normandin,Denis,,businessman,Liberal,20606,42.92,0,46.3507999,-72.5571257
2000-11-27,Gen,37,Quebec,trois-rivières,Legaré,Luc,,supervisor,Canadian Alliance,2161,4.5,0,46.3507999,-72.5571257
2000-11-27,Gen,37,Quebec,trois-rivières,Healy,Scott,,assembler,Progressive Conservative,1599,3.33,0,46.3507999,-72.5571257
2000-11-27,Gen,37,Quebec,trois-rivières,Raymond,Gilles,,public accountant,Natural Law Party of Canada,538,1.12,0,46.3507999,-72.5571257
2000-11-27,Gen,37,Quebec,trois-rivières,Horlock,David,,student,New Democratic Party,512,1.07,0,46.3507999,-72.5571257
2000-11-27,Gen,37,Quebec,trois-rivières,Deschênes,Alexandre,,office clerk,Marxist-Leninist Party,184,0.38,0,46.3507999,-72.5571257
2000-11-27,Gen,37,Quebec,vaudreuil,Discepola,Nick,,parliamentarian,Liberal,26292,51.56,1,45.3994227,-74.0514619
2000-11-27,Gen,37,Quebec,vaudreuil,Cimon,Éric,,community organizer,Bloc Québécois,17587,34.49,0,45.3994227,-74.0514619
2000-11-27,Gen,37,Quebec,vaudreuil,Drysdale,Dean,,professor,Canadian Alliance,4188,8.21,0,45.3994227,-74.0514619
